operon_id,subtype,subtype_score,operon_length,n_crispr,n_spacers,n_tracr,n_cas,n_genes,evalue,gene_name
ERZ914843@207,VI,VI,10747,1,25,0,4,5,0.0,Cas13b
ERZ914844@311,VI,VI,9973,1,24,0,4,5,0.0,Cas13b
ERZ914844@338,VI,VI,6234,1,21,0,2,4,0.0,Cas13b
ERZ914847@113,VI,VI,4620,1,10,0,1,1,0.0,Cas13b
ERZ914850@189,VI,VI,4548,1,10,0,1,2,0.0,Cas13b
ERZ914852@97,VI,VI,8154,1,25,0,3,3,0.0,Cas13b
ERZ914854@200,VI,VI,7012,1,9,0,4,5,0.0,Cas13b
ERZ914854@286,VI,VI,10491,1,26,0,4,5,0.0,Cas13b
ERZ914855@198,VI,VI,4548,1,10,0,1,1,0.0,Cas13b
ERZ914855@73,VI,VI,6705,1,19,0,2,2,0.0,Cas13b
ERZ914857@175,VI,VI,6499,1,8,0,2,3,0.0,Cas13b
ERZ914861@168,VI,VI,4548,1,10,0,1,1,0.0,Cas13b
ERZ914861@230,VI,VI,6573,1,17,0,2,2,0.0,Cas13b
ERZ914900@260,VI,VI,11076,1,29,0,4,4,0.0,Cas13b
ERZ914902@288,VI,VI,4620,1,10,0,1,1,0.0,Cas13b
ERZ915375@241,VI,VI,3594,1,10,0,1,2,0.0,Cas13b
ERZ915375@7,VI,VI,8196,1,21,0,3,4,0.0,Cas13b
ERZ915991@26,VI,VI,4350,1,7,0,1,3,0.0,Cas13b
ERZ916126@25,VI,VI,5186,1,10,0,3,3,0.0,Cas13b
ERZ916254@110,VI,VI,6712,1,5,0,3,3,0.0,Cas13b
ERZ916288@1,VI,VI,5195,1,10,0,3,4,0.0,Cas13b
ERZ916494@180,VI,VI,4143,1,9,0,1,1,0.0,Cas13b
ERZ916530@81,VI,VI,10606,1,5,0,4,6,0.0,Cas13b
ERZ916611@35,VI,VI,4208,1,10,0,1,1,0.0,Cas13b
ERZ916611@95,VI,VI,6762,1,8,0,3,4,0.0,Cas13b
ERZ917286@157,VI,VI,7117,1,11,0,3,3,0.0,Cas13b
ERZ917997@158,VI,VI,4152,1,4,0,1,2,0.0,Cas13b
ERZ918000@208,VI,VI,5568,1,12,0,2,4,0.0,Cas13b
ERZ918041@323,VI,VI,4953,1,5,0,2,2,0.0,Cas13b
ERZ918052@30,VI,VI,6462,1,10,0,1,3,0.0,Cas13b
ERZ918111@84,VI,VI,7130,1,7,0,3,4,0.0,Cas13b
ERZ918174@80,VI,VI,6709,1,5,0,3,3,0.0,Cas13b
ERZ918182@101,VI,VI,6709,1,5,0,3,3,0.0,Cas13b
ERZ918211@29,VI,VI,8290,1,7,0,3,3,0.0,Cas13b
ERZ918241@397,VI,VI,7353,1,10,0,3,4,0.0,Cas13b
ERZ918247@162,VI,VI,3997,1,4,0,1,2,0.0,Cas13b
ERZ918255@92,VI,VI,4512,1,8,0,1,1,0.0,Cas13b
ERZ918305@35,VI,VI,3427,1,6,0,1,1,0.0,Cas13b
ERZ918316@307,VI,VI,3873,1,4,0,1,1,0.0,Cas13b
ERZ918436@1,VI,VI,6836,1,9,0,3,4,0.0,Cas13b
ERZ918461@82,VI,VI,6991,1,9,0,3,3,0.0,Cas13b
ERZ918471@38,VI,VI,6991,1,9,0,3,3,0.0,Cas13b
ERZ918633@145,VI,VI,4415,1,8,0,1,2,0.0,Cas13b
ERZ918714@31,VI,VI,5206,1,20,0,1,2,0.0,Cas13b
ERZ918805@117,VI,VI,6763,1,12,0,3,5,0.0,Cas13b
ERZ919111@82,VI,VI,11320,1,25,0,3,5,0.0,Cas13b
ERZ919112@366,VI,VI,6157,1,7,0,2,2,0.0,Cas13b
ERZ919113@421,VI,VI,11775,1,6,0,3,7,0.0,Cas13b
ERZ919113@72,VI,VI,4134,1,9,0,1,1,0.0,Cas13b
ERZ919118@321,VI,VI,9210,1,14,0,3,6,0.0,Cas13b
ERZ919118@613,VI,VI,6494,1,12,0,2,2,0.0,Cas13b
ERZ919118@658,VI,VI,7068,1,18,0,2,4,0.0,Cas13b
ERZ919288@556,VI,VI,4618,1,7,0,1,2,0.0,Cas13b
ERZ919299@26,VI,VI,4081,1,7,0,1,1,0.0,Cas13b
ERZ919299@634,VI,VI,5523,1,10,0,2,2,0.0,Cas13b
ERZ919302@159,VI,VI,4081,1,7,0,1,1,0.0,Cas13b
ERZ919307@158,VI,VI,10397,1,23,0,3,6,0.0,Cas13b
ERZ919307@46,VI,VI,5016,1,15,0,1,1,0.0,Cas13b
ERZ919308@207,VI,VI,9210,1,14,0,3,5,0.0,Cas13b
ERZ919313@298,VI,VI,5747,1,23,0,1,1,0.0,Cas13b
ERZ919313@318,VI,VI,9210,1,14,0,3,5,0.0,Cas13b
ERZ919313@324,VI,VI,10491,1,26,0,4,5,0.0,Cas13b
ERZ919314@156,VI,VI,7068,1,18,0,2,3,0.0,Cas13b
ERZ919316@390,VI,VI,5817,1,24,0,1,1,0.0,Cas13b
ERZ919316@608,VI,VI,7607,1,10,0,3,5,0.0,Cas13b
ERZ919318@177,VI,VI,5817,1,24,0,1,1,0.0,Cas13b
ERZ919318@27,VI,VI,6797,1,8,0,4,4,0.0,Cas13b
ERZ919325@309,VI,VI,6915,1,18,0,2,3,0.0,Cas13b
ERZ919325@37,VI,VI,6850,1,13,0,2,4,0.0,Cas13b
ERZ919325@410,VI,VI,7771,1,8,0,3,4,0.0,Cas13b
ERZ919325@619,VI,VI,7223,1,7,0,4,6,0.0,Cas13b
ERZ919325@7,VI,VI,8335,1,32,0,2,3,0.0,Cas13b
ERZ919326@232,VI,VI,8448,1,15,0,4,5,0.0,Cas13b
ERZ919327@175,VI,VI,8186,1,21,0,4,5,0.0,Cas13b
ERZ919330@249,VI,VI,4140,1,10,0,2,2,0.0,Cas13b
ERZ919331@280,VI,VI,10927,1,27,0,4,4,0.0,Cas13b
ERZ919331@332,VI,VI,7820,1,9,0,2,2,0.0,Cas13b
ERZ919332@53,VI,VI,9757,1,14,0,3,6,0.0,Cas13b
ERZ919333@75,VI,VI,10247,1,23,0,4,5,0.0,Cas13b
ERZ919334@63,VI,VI,7075,1,16,0,2,3,0.0,Cas13b
ERZ919335@120,VI,VI,9210,1,14,0,3,6,0.0,Cas13b
ERZ919346@19,VI,VI,8196,1,21,0,3,5,0.0,Cas13b
ERZ919348@65,VI,VI,4548,1,10,0,1,1,0.0,Cas13b
ERZ919349@417,VI,VI,5577,1,10,0,2,4,0.0,Cas13b
ERZ919349@497,VI,VI,5023,1,41,0,1,2,0.0,Cas13b
ERZ919350@253,VI,VI,5918,1,7,0,2,2,0.0,Cas13b
ERZ919429@26,VI,VI,4077,1,8,0,1,1,0.0,Cas13b
ERZ919639@25,VI,VI,6229,1,12,0,2,4,0.0,Cas13b
ERZ919665@128,VI,VI,6710,1,5,0,3,3,0.0,Cas13b
ERZ919743@112,VI,VI,5381,1,10,0,2,3,0.0,Cas13b
ERZ920058@71,VI,VI,9004,1,10,0,4,7,0.0,Cas13b
ERZ920109@72,VI,VI,4496,1,6,0,1,3,0.0,Cas13b
ERZ920109@77,VI,VI,4297,1,3,0,2,2,0.0,Cas13b
ERZ920109@99,VI,VI,4478,1,7,0,1,3,0.0,Cas13b
ERZ920132@66,VI,VI,4259,1,8,0,1,1,0.0,Cas13b
ERZ920175@319,VI,VI,5313,1,10,0,2,2,0.0,Cas13b
ERZ920175@355,VI,VI,5213,1,16,0,2,2,0.0,Cas13b
ERZ920177@214,VI,VI,11320,1,25,0,3,5,0.0,Cas13b
ERZ920178@33,VI,VI,4081,1,7,0,1,1,0.0,Cas13b
ERZ920178@760,VI,VI,11684,1,25,0,4,5,0.0,Cas13b
ERZ920179@915,VI,VI,6698,1,6,0,4,5,0.0,Cas13b
ERZ920180@541,VI,VI,7285,1,21,0,2,3,0.0,Cas13b
ERZ920183@653,VI,VI,5788,1,13,0,2,4,0.0,Cas13b
ERZ920184@207,VI,VI,5678,1,22,0,1,1,0.0,Cas13b
ERZ920184@7,VI,VI,9210,1,14,0,3,6,0.0,Cas13b
ERZ920186@549,VI,VI,7392,1,13,0,3,5,0.0,Cas13b
ERZ920188@362,VI,VI,6417,1,7,0,3,3,0.0,Cas13b
ERZ920188@362,VI,VI,6417,1,7,0,3,3,0.0,Cas13b
ERZ920189@251,VI,VI,10917,1,43,0,4,4,0.0,Cas13b
ERZ920194@110,VI,VI,4548,1,10,0,1,2,0.0,Cas13b
ERZ920195@144,VI,VI,7781,1,14,0,3,4,0.0,Cas13b
ERZ920199@136,VI,VI,7476,1,8,0,3,4,0.0,Cas13b
ERZ920200@261,VI,VI,5747,1,23,0,1,1,0.0,Cas13b
ERZ920217@243,VI,VI,4847,1,13,0,1,1,0.0,Cas13b
ERZ920240@12,VI,VI,3793,1,6,0,1,1,0.0,Cas13b
ERZ920240@330,VI,VI,10247,1,23,0,4,5,0.0,Cas13b
ERZ920240@70,VI,VI,9210,1,14,0,3,6,0.0,Cas13b
ERZ920246@265,VI,VI,6292,1,17,0,3,4,0.0,Cas13b
ERZ920246@265,VI,VI,6292,1,17,0,3,4,0.0,Cas13b
ERZ920246@355,VI,VI,4081,1,7,0,1,1,0.0,Cas13b
ERZ920285@1376,VI,VI,9757,1,14,0,3,6,0.0,Cas13b
ERZ920285@210,VI,VI,6919,1,7,0,2,4,0.0,Cas13b
ERZ920286@430,VI,VI,5611,1,3,0,2,2,0.0,Cas13b
ERZ922127@65,VI,VI,5582,1,12,0,2,2,0.0,Cas13b
ERZ922462@688,VI,VI,4805,1,17,0,1,1,0.0,Cas13b
ERZ922464@174,VI,VI,5523,1,10,0,2,2,0.0,Cas13b
ERZ922465@578,VI,VI,4081,1,7,0,1,1,0.0,Cas13b
ERZ922465@688,VI,VI,4398,1,11,0,1,1,0.0,Cas13b
ERZ922466@67,VI,VI,6972,1,30,0,1,5,0.0,Cas13b
ERZ922471@380,VI,VI,6874,1,12,0,3,4,0.0,Cas13b
ERZ922472@547,VI,VI,8178,1,20,0,3,3,0.0,Cas13b
ERZ922475@363,VI,VI,4754,1,9,0,1,2,0.0,Cas13b
ERZ922484@218,VI,VI,6120,1,26,0,1,1,0.0,Cas13b
ERZ922484@233,VI,VI,8333,1,22,0,2,5,0.0,Cas13b
ERZ922488@193,VI,VI,7285,1,21,0,2,3,0.0,Cas13b
ERZ922488@341,VI,VI,6315,1,9,0,2,2,0.0,Cas13b
ERZ922490@290,VI,VI,5539,1,20,0,1,2,0.0,Cas13b
ERZ922492@121,VI,VI,7317,1,19,0,1,3,0.0,Cas13b
ERZ922494@150,VI,VI,4679,1,12,0,1,2,0.0,Cas13b
ERZ922498@202,VI,VI,6499,1,8,0,2,3,0.0,Cas13b
ERZ922499@119,VI,VI,9475,1,11,0,4,5,0.0,Cas13b
ERZ922499@48,VI,VI,6451,1,11,0,2,3,0.0,Cas13b
ERZ922502@300,VI,VI,4761,1,13,0,1,1,0.0,Cas13b
ERZ922529@387,VI,VI,8594,1,23,0,3,3,0.0,Cas13b
ERZ922529@508,VI,VI,10959,1,13,0,5,7,0.0,Cas13b
ERZ922531@215,VI,VI,6969,1,8,0,3,4,0.0,Cas13b
ERZ922548@9,VI,VI,4013,1,9,0,1,1,0.0,Cas13b
ERZ922847@256,VI,VI,3823,1,9,0,1,1,0.0,Cas13b
ERZ922853@365,VI,VI,3701,1,4,0,1,1,0.0,Cas13b
ERZ922857@323,VI,VI,4047,1,7,0,1,1,0.0,Cas13b
ERZ922857@40,VI,VI,3250,1,4,0,1,1,0.0,Cas13b
ERZ925094@16,VI,VI,4573,1,6,0,1,2,0.0,Cas13b
ERZ925094@34,VI,VI,6838,1,6,0,3,4,0.0,Cas13b
ERZ925095@339,VI,VI,8190,1,14,0,3,4,0.0,Cas13b
ERZ925095@65,VI,VI,9210,1,14,0,3,6,0.0,Cas13b
ERZ925100@2,VI,VI,7777,1,8,0,4,4,0.0,Cas13b
ERZ925103@34,VI,VI,4387,1,15,0,1,1,0.0,Cas13b
ERZ925122@171,VI,VI,4746,1,13,0,1,3,0.0,Cas13b
ERZ925136@74,VI,VI,4944,1,16,0,1,3,0.0,Cas13b
ERZ925249@32,VI,VI,4746,1,13,0,1,3,0.0,Cas13b
ERZ925291@210,VI,VI,5795,1,29,0,2,4,0.0,Cas13b
ERZ925439@3,VI,VI,4417,1,8,0,1,3,0.0,Cas13b
ERZ925463@500,VI,VI,4555,1,11,0,1,2,0.0,Cas13b
ERZ925522@307,VI,VI,3720,1,6,0,1,1,0.0,Cas13b
ERZ925527@69,VI,VI,4417,1,8,0,1,3,0.0,Cas13b
ERZ925562@120,VI,VI,4094,1,4,0,1,2,0.0,Cas13b
ERZ925780@116,VI,VI,4626,1,8,0,2,2,0.0,Cas13b
ERZ925780@147,VI,VI,4534,1,8,0,1,2,0.0,Cas13b
ERZ925789@58,VI,VI,4616,1,10,0,1,3,0.0,Cas13b
ERZ925793@71,VI,VI,4551,1,9,0,1,2,0.0,Cas13b
ERZ925796@38,VI,VI,4354,1,6,0,1,2,0.0,Cas13b
ERZ925849@9,VI,VI,5074,1,18,0,1,2,0.0,Cas13b
ERZ925959@9,VI,VI,4549,1,11,0,1,3,0.0,Cas13b
ERZ925984@74,VI,VI,4198,1,5,0,2,2,0.0,Cas13b
ERZ926006@97,VI,VI,4152,1,4,0,2,3,0.0,Cas13b
ERZ926006@97,VI,VI,4152,1,4,0,2,3,0.0,Cas13b
ERZ926009@26,VI,VI,4481,1,9,0,1,3,0.0,Cas13b
ERZ926124@122,VI,VI,4885,1,10,0,1,3,0.0,Cas13b
ERZ926154@109,VI,VI,4885,1,10,0,1,3,0.0,Cas13b
ERZ926155@23,VI,VI,4885,1,10,0,1,3,0.0,Cas13b
ERZ926182@215,VI,VI,4885,1,10,0,1,3,0.0,Cas13b
ERZ926183@260,VI,VI,4885,1,10,0,1,3,0.0,Cas13b
ERZ926188@50,VI,VI,4885,1,10,0,1,3,0.0,Cas13b
ERZ926311@679,VI,VI,4419,1,5,0,1,2,0.0,Cas13b
ERZ926322@36,VI,VI,4611,1,8,0,2,2,0.0,Cas13b
ERZ926412@6,VI,VI,4192,1,13,0,1,1,0.0,Cas13b
ERZ926957@84,VI,VI,4632,1,17,0,1,2,0.0,Cas13b
ERZ930400@189,VI,VI,5400,1,18,0,1,2,0.0,Cas13b
ERZ930400@61,VI,VI,9896,1,8,0,3,6,0.0,Cas13b
ERZ930818@149,VI,VI,11747,1,16,0,5,6,0.0,Cas13b
ERZ930878@219,VI,VI,4761,1,13,0,1,1,0.0,Cas13b
ERZ930935@129,VI,VI,7285,1,21,0,2,3,0.0,Cas13b
ERZ930935@136,VI,VI,13655,1,19,0,5,8,0.0,Cas13b
ERZ930935@317,VI,VI,6233,1,8,0,2,2,0.0,Cas13b
ERZ931332@214,VI,VI,4737,1,6,0,1,2,0.0,Cas13b
ERZ931332@26,VI,VI,8333,1,22,0,2,5,0.0,Cas13b
ERZ931368@399,VI,VI,5523,1,10,0,2,2,0.0,Cas13b
ERZ931416@84,VI,VI,4406,1,4,0,1,2,0.0,Cas13b
ERZ931543@219,VI,VI,4348,1,6,0,1,1,0.0,Cas13b
ERZ931543@85,VI,VI,6972,1,30,0,1,5,0.0,Cas13b
ERZ931635@210,VI,VI,8178,1,20,0,3,3,0.0,Cas13b
ERZ931843@457,VI,VI,9878,1,20,0,4,4,0.0,Cas13b
ERZ931938@301,VI,VI,6944,1,14,0,1,3,0.0,Cas13b
ERZ932249@568,VI,VI,4059,1,8,0,1,1,0.0,Cas13b
ERZ932249@627,VI,VI,4081,1,7,0,1,1,0.0,Cas13b
ERZ932488@103,VI,VI,6451,1,11,0,2,3,0.0,Cas13b
ERZ932488@152,VI,VI,9475,1,11,0,4,5,0.0,Cas13b
ERZ932534@255,VI,VI,6499,1,8,0,2,3,0.0,Cas13b
ERZ932678@85,VI,VI,4554,1,9,0,1,1,0.0,Cas13b
ERZ936476@130,VI,VI,5412,1,17,0,2,3,0.0,Cas13b
ERZ936658@13,VI,VI,4031,1,8,0,1,2,0.0,Cas13b
ERZ936873@614,VI,VI,5385,1,14,0,2,2,0.0,Cas13b
ERZ940690@28,VI,VI,9026,1,11,0,3,6,0.0,Cas13b
ERZ940697@71,VI,VI,4466,1,15,0,1,1,0.0,Cas13b
ERZ940701@131,VI,VI,7572,1,13,0,2,4,0.0,Cas13b
ERZ940701@78,VI,VI,16976,1,11,0,6,12,0.0,Cas13b
ERZ940702@103,VI,VI,6141,1,3,0,3,3,0.0,Cas13b
ERZ940722@163,VI,VI,11392,1,4,0,5,7,0.0,Cas13b
ERZ940726@113,VI,VI,3864,1,6,0,1,1,0.0,Cas13b
ERZ940728@66,VI,VI,11392,1,4,0,5,7,0.0,Cas13b
ERZ940729@141,VI,VI,3838,1,4,0,1,1,0.0,Cas13b
ERZ940729@62,VI,VI,3774,1,4,0,1,1,0.0,Cas13b
ERZ940731@118,VI,VI,10387,1,18,0,4,6,0.0,Cas13b
ERZ940732@16,VI,VI,4797,1,3,0,2,2,0.0,Cas13b
ERZ940735@24,VI,VI,7258,1,6,0,3,5,0.0,Cas13b
ERZ940752@7,VI,VI,4808,1,3,0,2,2,0.0,Cas13b
ERZ940760@4,VI,VI,3940,1,8,0,1,1,0.0,Cas13b
ERZ940763@61,VI,VI,6830,1,5,0,4,6,0.0,Cas13b
ERZ940792@140,VI,VI,9769,1,9,0,4,7,0.0,Cas13b
ERZ940792@70,VI,VI,8618,1,9,0,3,7,0.0,Cas13b
ERZ940799@148,VI,VI,3874,1,6,0,1,1,0.0,Cas13b
ERZ940802@103,VI,VI,5618,1,7,0,2,3,0.0,Cas13b
ERZ940802@62,VI,VI,7273,1,8,0,3,5,0.0,Cas13b
ERZ940815@43,VI,VI,6121,1,3,0,3,3,0.0,Cas13b
ERZ940828@6,VI,VI,6098,1,10,0,2,5,0.0,Cas13b
ERZ940831@26,VI,VI,4078,1,8,0,1,1,0.0,Cas13b
ERZ940832@1,VI,VI,11552,1,4,0,5,8,0.0,Cas13b
ERZ940833@51,VI,VI,7901,1,8,0,3,5,0.0,Cas13b
ERZ940845@16,VI,VI,4078,1,8,0,1,1,0.0,Cas13b
ERZ940850@211,VI,VI,3742,1,4,0,1,1,0.0,Cas13b
ERZ940853@50,VI,VI,7273,1,8,0,3,6,0.0,Cas13b
ERZ940865@59,VI,VI,13236,1,7,0,5,11,0.0,Cas13b
ERZ940865@88,VI,VI,3874,1,6,0,1,1,0.0,Cas13b
ERZ940902@92,VI,VI,3841,1,5,0,1,1,0.0,Cas13b
ERZ940939@39,VI,VI,7999,1,11,0,3,6,0.0,Cas13b
ERZ940942@83,VI,VI,5150,1,8,0,2,2,0.0,Cas13b
ERZ940944@43,VI,VI,5040,1,12,0,2,2,0.0,Cas13b
ERZ940948@107,VI,VI,3774,1,4,0,1,1,0.0,Cas13b
ERZ940950@32,VI,VI,4800,1,4,0,2,2,0.0,Cas13b
ERZ940963@1,VI,VI,3743,1,5,0,1,1,0.0,Cas13b
ERZ940971@16,VI,VI,5835,1,3,0,3,5,0.0,Cas13b
ERZ940975@165,VI,VI,4400,1,14,0,1,1,0.0,Cas13b
ERZ940975@98,VI,VI,4807,1,7,0,2,3,0.0,Cas13b
ERZ940978@64,VI,VI,12682,1,4,0,6,9,0.0,Cas13b
ERZ940983@53,VI,VI,10458,1,15,0,4,5,0.0,Cas13b
ERZ940985@33,VI,VI,6464,1,8,0,3,4,0.0,Cas13b
ERZ940985@78,VI,VI,8070,1,12,0,3,4,0.0,Cas13b
ERZ940994@30,VI,VI,8139,1,12,0,3,4,0.0,Cas13b
ERZ940996@75,VI,VI,4874,1,4,0,2,2,0.0,Cas13b
ERZ941388@503,VI,VI,7304,1,5,0,3,4,0.0,Cas13b
ERZ941483@280,VI,VI,4259,1,9,0,1,1,0.0,Cas13b
ERZ941485@172,VI,VI,4259,1,9,0,1,1,0.0,Cas13b
ERZ941548@470,VI,VI,4259,1,9,0,1,1,0.0,Cas13b
ERZ941592@57,VI,VI,6416,1,6,0,2,3,0.0,Cas13b
ERZ941615@99,VI,VI,5852,1,18,0,2,3,0.0,Cas13b
ERZ941632@6,VI,VI,6282,1,4,0,2,3,0.0,Cas13b
ERZ941660@33,VI,VI,6414,1,6,0,2,3,0.0,Cas13b
ERZ941677@75,VI,VI,6210,1,3,0,2,2,0.0,Cas13b
ERZ941723@24,VI,VI,7197,1,12,0,3,4,0.0,Cas13b
ERZ941744@76,VI,VI,6553,1,8,0,2,3,0.0,Cas13b
ERZ941751@113,VI,VI,6210,1,3,0,2,2,0.0,Cas13b
ERZ941755@2,VI,VI,7061,1,10,0,3,3,0.0,Cas13b
ERZ941790@157,VI,VI,5058,1,6,0,2,2,0.0,Cas13b
ERZ941795@64,VI,VI,6210,1,3,0,2,2,0.0,Cas13b
ERZ941801@92,VI,VI,6414,1,6,0,2,3,0.0,Cas13b
ERZ941824@39,VI,VI,7260,1,13,0,3,3,0.0,Cas13b
ERZ941867@31,VI,VI,5085,1,7,0,2,2,0.0,Cas13b
ERZ941913@10,VI,VI,5019,1,6,0,2,2,0.0,Cas13b
ERZ941977@8,VI,VI,5085,1,7,0,2,2,0.0,Cas13b
ERZ941998@44,VI,VI,5480,1,13,0,2,2,0.0,Cas13b
ERZ942001@1,VI,VI,4747,1,13,0,1,3,0.0,Cas13b
ERZ942046@3,VI,VI,3663,1,15,0,1,3,0.0,Cas13b
ERZ942117@20,VI,VI,5085,1,7,0,2,2,0.0,Cas13b
ERZ942133@28,VI,VI,5085,1,7,0,2,2,0.0,Cas13b
ERZ942200@7,VI,VI,5019,1,6,0,2,2,0.0,Cas13b
ERZ942205@16,VI,VI,5482,1,13,0,2,2,0.0,Cas13b
ERZ942209@26,VI,VI,5152,1,8,0,2,2,0.0,Cas13b
ERZ942233@41,VI,VI,5480,1,12,0,2,2,0.0,Cas13b
ERZ942279@51,VI,VI,5085,1,7,0,2,2,0.0,Cas13b
ERZ942281@1,VI,VI,5132,1,7,0,2,2,0.0,Cas13b
ERZ942293@42,VI,VI,5085,1,7,0,2,2,0.0,Cas13b
ERZ942331@23,VI,VI,5085,1,7,0,2,2,0.0,Cas13b
ERZ942354@38,VI,VI,5151,1,8,0,2,2,0.0,Cas13b
ERZ942363@28,VI,VI,5085,1,7,0,2,2,0.0,Cas13b
ERZ942373@5,VI,VI,5480,1,13,0,2,2,0.0,Cas13b
ERZ9423996@33,VI,VI,5268,1,10,0,2,2,0.0,Cas13b
ERZ942407@15,VI,VI,5085,1,7,0,2,2,0.0,Cas13b
ERZ942429@34,VI,VI,4747,1,13,0,1,3,0.0,Cas13b
ERZ942466@20,VI,VI,5085,1,7,0,2,2,0.0,Cas13b
ERZ942477@62,VI,VI,4747,1,13,0,1,3,0.0,Cas13b
ERZ942485@22,VI,VI,5019,1,6,0,2,2,0.0,Cas13b
ERZ942486@7,VI,VI,5085,1,7,0,2,2,0.0,Cas13b
ERZ943782@1,VI,VI,4873,1,4,0,2,2,0.0,Cas13b
ERZ943794@100,VI,VI,4876,1,3,0,2,2,0.0,Cas13b
ERZ943815@89,VI,VI,11373,1,4,0,6,9,0.0,Cas13b
ERZ943819@66,VI,VI,4939,1,5,0,2,2,0.0,Cas13b
ERZ943825@48,VI,VI,5420,1,7,0,3,3,0.0,Cas13b
ERZ943827@80,VI,VI,5006,1,6,0,2,2,0.0,Cas13b
ERZ943833@199,VI,VI,5101,1,6,0,2,3,0.0,Cas13b
ERZ943862@23,VI,VI,7397,1,15,0,3,4,0.0,Cas13b
ERZ943863@1,VI,VI,4809,1,3,0,2,2,0.0,Cas13b
ERZ943873@11,VI,VI,5702,1,11,0,3,5,0.0,Cas13b
ERZ943882@262,VI,VI,3638,1,15,0,1,3,0.0,Cas13b
ERZ943891@85,VI,VI,3946,1,6,0,1,1,0.0,Cas13b
ERZ943898@11,VI,VI,5736,1,7,0,3,3,0.0,Cas13b
ERZ943910@1,VI,VI,6112,1,3,0,3,4,0.0,Cas13b
ERZ943911@50,VI,VI,4986,1,5,0,2,3,0.0,Cas13b
ERZ943916@17,VI,VI,10690,1,6,0,5,9,0.0,Cas13b
ERZ943926@39,VI,VI,3678,1,4,0,1,1,0.0,Cas13b
ERZ945047@21,VI,VI,4799,1,3,0,2,2,0.0,Cas13b
ERZ9450657@141,VI,VI,5277,1,6,0,2,3,0.0,Cas13b
ERZ9450710@52,VI,VI,5616,1,11,0,2,3,0.0,Cas13b
ERZ9450816@16,VI,VI,3688,1,4,0,1,1,0.0,Cas13b
ERZ9450819@110,VI,VI,3751,1,4,0,1,1,0.0,Cas13b
ERZ945656@410,VI,VI,5058,1,6,0,3,3,0.0,Cas13b
ERZ945656@410,VI,VI,5058,1,6,0,3,3,0.0,Cas13b
ERZ946090@3,VI,VI,5061,1,5,0,2,2,0.0,Cas13b
ERZ947580@59,VI,VI,6588,1,9,0,3,4,0.0,Cas13b
ERZ949892@38,VI,VI,6588,1,9,0,3,4,0.0,Cas13b
ERZ950358@35,VI,VI,6588,1,9,0,3,4,0.0,Cas13b
ERZ950549@61,VI,VI,3240,1,9,0,1,2,0.0,Cas13b
ERZ950874@30,VI,VI,6588,1,9,0,3,4,0.0,Cas13b
ERZ9514761@115,VI,VI,5277,1,6,0,2,3,0.0,Cas13b
ERZ9514764@110,VI,VI,3751,1,4,0,1,1,0.0,Cas13b
ERZ9514782@16,VI,VI,3688,1,4,0,1,1,0.0,Cas13b
ERZ9514786@52,VI,VI,5616,1,11,0,2,3,0.0,Cas13b
ERZ959792@48,VI,VI,6588,1,9,0,3,4,0.0,Cas13b
ERZ959894@46,VI,VI,6588,1,9,0,3,4,0.0,Cas13b
ERZ960010@7,VI,VI,6588,1,9,0,3,4,0.0,Cas13b
ERZ960677@8,VI,VI,6588,1,9,0,3,4,0.0,Cas13b
ERZ961375@28,VI,VI,6588,1,9,0,3,4,0.0,Cas13b
ERZ963792@26,VI,VI,6588,1,9,0,3,4,0.0,Cas13b
ERZ963885@9,VI,VI,6588,1,9,0,3,4,0.0,Cas13b
ERZ963980@11,VI,VI,6588,1,9,0,3,4,0.0,Cas13b
ERZ964099@41,VI,VI,6588,1,9,0,3,4,0.0,Cas13b
ERZ964174@28,VI,VI,6588,1,9,0,3,4,0.0,Cas13b
ERZ964349@6,VI,VI,7530,1,17,0,3,3,0.0,Cas13b
ERZ964352@125,VI,VI,6611,1,9,0,2,3,0.0,Cas13b
ERZ964352@172,VI,VI,6698,1,7,0,2,2,0.0,Cas13b
ERZ964358@18,VI,VI,7119,1,11,0,3,3,0.0,Cas13b
ERZ964359@11,VI,VI,6208,1,3,0,3,3,0.0,Cas13b
ERZ964360@154,VI,VI,6982,1,9,0,3,3,0.0,Cas13b
ERZ964363@145,VI,VI,4210,1,10,0,1,1,0.0,Cas13b
ERZ964373@102,VI,VI,11812,1,42,0,4,7,0.0,Cas13b
ERZ964373@49,VI,VI,4785,1,12,0,1,1,0.0,Cas13b
ERZ964480@64,VI,VI,6979,1,6,0,3,5,0.0,Cas13b
ERZ964482@5,VI,VI,5895,1,33,0,1,1,0.0,Cas13b
ERZ964485@145,VI,VI,4785,1,12,0,1,1,0.0,Cas13b
ERZ964602@174,VI,VI,4883,1,14,0,1,2,0.0,Cas13b
ERZ964619@35,VI,VI,3631,1,5,0,1,2,0.0,Cas13b
ERZ965057@8,VI,VI,5899,1,23,0,2,2,0.0,Cas13b
ERZ965116@5,VI,VI,5028,1,10,0,2,2,0.0,Cas13b
ERZ965137@135,VI,VI,5058,1,15,0,2,2,0.0,Cas13b
ERZ976265@1,VI,VI,3998,1,8,0,1,1,0.0,Cas13b
ERZ976270@29,VI,VI,4328,1,9,0,1,2,0.0,Cas13b
ERZ976271@24,VI,VI,4328,1,13,0,1,2,0.0,Cas13b
