sequence_id,spacerhost,phage_id,pident,algn_length,mismatch,gapopen,phagestart,phageend,phagelength,evalue,bitscore,phagecg,phagetaxonomy,completeness,phagehost,lifestyle,phagesource
GCA_014844315.1@14_8,Flavobacterium columnare,Station191_SUR_ALL_assembly_NODE_18_length_111890_cov_446.688988,96.552,29,1,0,79274,79302,111890,0.000281,50.1,33.848422557869334,Caudovirales,Medium-quality,Cellulophaga baltica,virulent,GOV2
GCA_014844315.1@14_8,Flavobacterium columnare,Station188_DCM_ALL_assembly_NODE_2728_length_22965_cov_7.986469,96.552,29,1,0,22930,22958,22965,0.000281,50.1,29.97605051164816,Caudovirales,Low-quality,Clostridioides difficile,virulent,GOV2
GCA_014844315.1@14_8,Flavobacterium columnare,Station194_SUR_ALL_assembly_NODE_5263_length_10389_cov_61.048771,96.552,29,1,0,9760,9788,10389,0.000281,50.1,34.30551544903263,Caudovirales,Low-quality,Bacteroides xylanisolvens,virulent,GOV2
GCA_014844315.1@14_10,Flavobacterium columnare,KM873719.2,100.0,30,0,0,44354,44383,47142,2.92e-07,60.0,30.198124814390564,Caudovirales,High-quality,Campylobacter coli,virulent,GENBANK
GCA_014844315.1@14_10,Flavobacterium columnare,NC_041845.1,100.0,30,0,0,45056,45085,46450,2.92e-07,60.0,29.82346609257266,Caudovirales,High-quality,Flavobacterium columnare,virulent,REFSEQ
GCA_014844315.1@14_9,Flavobacterium columnare,NC_041845.1,100.0,30,0,0,37336,37365,46450,2.92e-07,60.0,29.82346609257266,Caudovirales,High-quality,Flavobacterium columnare,virulent,REFSEQ
GCA_003838285.1@10_1,Prevotella intermedia,uvig_158386,100.0,30,0,0,14329,14300,23649,2.92e-07,60.0,30.46217599052813,Caudovirales,Medium-quality,Parabacteroides distasonis,virulent,GPD
GCA_000183155.1@14_6,Riemerella anatipestifer,IMGVR_UViG_2834949002_000004|2834949002|2834949002|1763995-1802961,93.333,30,2,0,28448,28477,38967,0.017,44.1,34.22896296866579,Caudoviricetes,High-quality,Riemerella anatipestifer,temperate,IMG_VR
GCA_000183155.1@14_7,Riemerella anatipestifer,IMGVR_UViG_2834949002_000004|2834949002|2834949002|1763995-1802961,100.0,30,0,0,8243,8214,38967,2.92e-07,60.0,34.22896296866579,Caudoviricetes,High-quality,Riemerella anatipestifer,temperate,IMG_VR
GCA_023822425.1@5_1,Porphyromonas gingivalis,IMGVR_UViG_2855585092_000002|2855585092|2855585172|3283-47269,100.0,30,0,0,7319,7290,43987,2.92e-07,60.0,50.48764407665901,Caudoviricetes,High-quality,Porphyromonas gingivalis,temperate,IMG_VR
GCA_023822425.1@5_1,Porphyromonas gingivalis,IMGVR_UViG_2846829876_000002|2846829876|2846829876|620851-664599,100.0,30,0,0,6093,6064,43749,2.92e-07,60.0,50.54515531783584,Caudoviricetes,High-quality,Porphyromonas gingivalis,temperate,IMG_VR
GCA_023822425.1@5_2,Porphyromonas gingivalis,IMGVR_UViG_2531839003_000001|2531839003|2531840682|878-52163,100.0,30,0,0,16847,16876,51286,2.92e-07,60.0,52.12533634910111,Caudoviricetes,High-quality,Porphyromonas gingivalis,temperate,IMG_VR
GCA_023822425.1@5_4,Porphyromonas gingivalis,IMGVR_UViG_2600255045_000002|2600255045|2600278965|1087-49872,96.552,29,1,0,9111,9083,48786,0.000281,50.1,49.91800926495306,Caudoviricetes,High-quality,Porphyromonas gingivalis,temperate,IMG_VR
GCA_023822425.1@5_4,Porphyromonas gingivalis,IMGVR_UViG_2846822444_000001|2846822444|2846822444|1411026-1458836,96.552,29,1,0,7577,7549,47811,0.000281,50.1,50.235301499654895,Caudoviricetes,High-quality,Porphyromonas gingivalis,temperate,IMG_VR
GCA_023822425.1@5_4,Porphyromonas gingivalis,IMGVR_UViG_2855585092_000002|2855585092|2855585172|3283-47269,96.552,29,1,0,40522,40550,43987,0.000281,50.1,50.48764407665901,Caudoviricetes,High-quality,Porphyromonas gingivalis,temperate,IMG_VR
GCA_023822425.1@5_4,Porphyromonas gingivalis,IMGVR_UViG_2846820306_000001|2846820306|2846820306|552118-592473,96.552,29,1,0,36806,36834,40356,0.000281,50.1,50.44850827634056,Caudoviricetes,High-quality,Porphyromonas gingivalis,temperate,IMG_VR
GCA_023822425.1@5_4,Porphyromonas gingivalis,IMGVR_UViG_2571042235_000001|2571042235|2571059602|13605-56115,96.552,29,1,0,39045,39073,42511,0.000281,50.1,50.859777469360864,Caudoviricetes,High-quality,Porphyromonas gingivalis,temperate,IMG_VR
GCA_023822425.1@5_4,Porphyromonas gingivalis,IMGVR_UViG_3300045988_183125|3300045988|Ga0495776_172817,96.552,29,1,0,39973,40001,43617,0.000281,50.1,50.37943920948255,Caudoviricetes,High-quality,Porphyromonas,temperate,IMG_VR
GCA_023822425.1@5_6,Porphyromonas gingivalis,MGV-GENOME-0211214,96.667,30,1,0,10489,10518,29957,7.11e-05,52.0,49.77801515505558,Caudovirales,Medium-quality,Bacteroides ovatus,virulent,MGV
GCA_002529205.1@16_4,Porphyromonas gingivalis,IMGVR_UViG_2600255045_000002|2600255045|2600278965|1087-49872,100.0,30,0,0,11577,11548,48786,2.92e-07,60.0,49.91800926495306,Caudoviricetes,High-quality,Porphyromonas gingivalis,temperate,IMG_VR
GCA_002529205.1@16_4,Porphyromonas gingivalis,IMGVR_UViG_2846822444_000001|2846822444|2846822444|1411026-1458836,100.0,30,0,0,10605,10576,47811,2.92e-07,60.0,50.235301499654895,Caudoviricetes,High-quality,Porphyromonas gingivalis,temperate,IMG_VR
GCA_009902355.1@1_5,Riemerella anatipestifer,uvig_556097,100.0,30,0,0,2680,2709,32624,2.92e-07,60.0,40.57442373712604,Caudovirales,High-quality,Ruminococcus E bromii;NA,temperate,GPD
GCA_009902355.1@1_5,Riemerella anatipestifer,MGV-GENOME-0239501,100.0,30,0,0,2251,2280,35153,2.92e-07,60.0,42.30079936278553,Caudovirales,High-quality,Ruminococcus_E,temperate,MGV
GCA_009902355.1@1_5,Riemerella anatipestifer,Moreno-Gallego_2019_ERR2868017_NODE_189_length_5498_cov_28.744259,100.0,30,0,0,1375,1346,5498,2.92e-07,60.0,50.30920334667152,,Not-determined,Neisseriaceae,virulent,GVD
GCA_009902355.1@1_5,Riemerella anatipestifer,MGV-GENOME-0256847,100.0,30,0,0,3125,3154,37904,2.92e-07,60.0,40.70282819755171,Caudovirales,High-quality,Ruminococcus_E,temperate,MGV
GCA_009902355.1@1_5,Riemerella anatipestifer,SRS018656_a1_ct1_vs1,100.0,30,0,0,32175,32146,33945,2.92e-07,60.0,40.577404625128885,Siphoviridae,High-quality,Ruminococcus,temperate,CHVD
GCA_009902355.1@1_5,Riemerella anatipestifer,SAMN05826588_a1_ct2896_vs1,100.0,30,0,0,2149,2178,25223,2.92e-07,60.0,39.98731316655434,Siphoviridae,Medium-quality,Ruminococcus,temperate,CHVD
GCA_009902355.1@1_5,Riemerella anatipestifer,MGV-GENOME-0255888,100.0,30,0,0,2823,2852,37738,2.92e-07,60.0,49.06195346865229,Caudovirales,High-quality,CAG-177,virulent,MGV
GCA_009902355.1@1_5,Riemerella anatipestifer,MGV-GENOME-0364871,100.0,30,0,0,1431,1460,97995,2.92e-07,60.0,44.005306393183325,Caudovirales,High-quality,CAG-177,virulent,MGV
GCA_009902355.1@1_5,Riemerella anatipestifer,MGV-GENOME-0295822,100.0,30,0,0,3029,3058,38753,2.92e-07,60.0,47.748561401697934,Caudovirales,High-quality,CAG-353,temperate,MGV
GCA_009902355.1@1_3,Riemerella anatipestifer,IMGVR_UViG_2834949002_000004|2834949002|2834949002|1763995-1802961,100.0,30,0,0,3731,3702,38967,2.92e-07,60.0,34.22896296866579,Caudoviricetes,High-quality,Riemerella anatipestifer,temperate,IMG_VR
GCA_009902355.1@1_6,Riemerella anatipestifer,IMGVR_UViG_2834949002_000004|2834949002|2834949002|1763995-1802961,96.667,30,1,0,35510,35481,38967,7.11e-05,52.0,34.22896296866579,Caudoviricetes,High-quality,Riemerella anatipestifer,temperate,IMG_VR
GCA_900157245.1@6_1,Porphyromonas gingivalis,MGV-GENOME-0211214,93.333,30,2,0,13603,13574,29957,0.017,44.1,49.77801515505558,Caudovirales,Medium-quality,Bacteroides ovatus,virulent,MGV
GCA_002794335.1@15_3,Prevotella intermedia,IMGVR_UViG_2874499349_000001|2874499349|2874499349|50467-102037,100.0,30,0,0,49117,49088,51571,2.92e-07,60.0,43.22778305636889,Caudoviricetes,High-quality,Prevotella intermedia,temperate,IMG_VR
GCA_002794335.1@15_3,Prevotella intermedia,IMGVR_UViG_3300045988_171143|3300045988|Ga0495776_185951,100.0,30,0,0,214,243,43634,2.92e-07,60.0,42.735023147087134,Caudoviricetes,High-quality,Prevotella,virulent,IMG_VR
GCA_002794335.1@15_6,Prevotella intermedia,IMGVR_UViG_2874499349_000001|2874499349|2874499349|50467-102037,100.0,30,0,0,13414,13443,51571,2.92e-07,60.0,43.22778305636889,Caudoviricetes,High-quality,Prevotella intermedia,temperate,IMG_VR
GCA_900186945.1@14_6,Riemerella anatipestifer,IMGVR_UViG_2834949002_000004|2834949002|2834949002|1763995-1802961,93.333,30,2,0,28448,28477,38967,0.017,44.1,34.22896296866579,Caudoviricetes,High-quality,Riemerella anatipestifer,temperate,IMG_VR
GCA_900186945.1@14_7,Riemerella anatipestifer,IMGVR_UViG_2834949002_000004|2834949002|2834949002|1763995-1802961,100.0,30,0,0,8243,8214,38967,2.92e-07,60.0,34.22896296866579,Caudoviricetes,High-quality,Riemerella anatipestifer,temperate,IMG_VR
GCA_001263815.1@4_5,Porphyromonas gingivalis,MGV-GENOME-0211214,96.667,30,1,0,13760,13789,29957,7.11e-05,52.0,49.77801515505558,Caudovirales,Medium-quality,Bacteroides ovatus,virulent,MGV
GCA_001263815.1@4_2,Porphyromonas gingivalis,Station125_SUR_ALL_assembly_NODE_972_length_19599_cov_4.985520,93.103,29,2,0,16324,16352,19599,0.069,42.1,30.55257921322517,Caudovirales,Low-quality,Clostridioides difficile,virulent,GOV2
GCA_001263815.1@4_3,Porphyromonas gingivalis,TemPhD_cluster_26955,90.0,30,3,0,11975,11946,48785,4.2,36.2,48.87362918929999,Caudovirales,High-quality,Porphyromonas gulae,temperate,TEMPHD
GCA_002529345.1@6_6,Porphyromonas gingivalis,IMGVR_UViG_2858652038_000001|2858652038|2858652105|9513-66683,96.667,30,1,0,43822,43793,57171,7.11e-05,52.0,51.34596211365903,Caudoviricetes,High-quality,Porphyromonas gingivalis,temperate,IMG_VR
GCA_009735555.1@13_3,Labilibaculum euxinus,Station180_SUR_ALL_assembly_NODE_544_length_106350_cov_6.526751,93.103,29,2,0,95132,95160,106350,0.069,42.1,33.919134931828864,Caudovirales,Low-quality,Salmonella enterica,virulent,GOV2
GCA_002763535.1@5_3,Prevotella intermedia,MGV-GENOME-0296411,96.667,30,1,0,12091,12120,45730,7.11e-05,52.0,42.47977257817625,Caudovirales,Complete,GCA-900066995,virulent,MGV
GCA_002763535.1@5_3,Prevotella intermedia,SAMEA2737885_b1_ct7,96.667,30,1,0,20779,20750,45675,7.11e-05,52.0,42.46743295019157,Caudovirales,High-quality,Prevotella,virulent,CHVD
GCA_002763535.1@5_4,Prevotella intermedia,IMGVR_UViG_3300008493_000282|3300008493|Ga0111009_1000024|65259-113148,100.0,30,0,0,6746,6717,47890,2.92e-07,60.0,42.601795782000416,Caudoviricetes,High-quality,Prevotella,temperate,IMG_VR
GCA_002763535.1@5_4,Prevotella intermedia,IMGVR_UViG_3300007300_000203|3300007300|Ga0104843_100010|102456-144260,100.0,30,0,0,6744,6715,41805,2.92e-07,60.0,43.1024997009927,Caudoviricetes,High-quality,Prevotella,temperate,IMG_VR
GCA_002763535.1@5_4,Prevotella intermedia,IMGVR_UViG_3300007297_000173|3300007297|Ga0104793_100023|65320-111091,100.0,30,0,0,6744,6715,45772,2.92e-07,60.0,43.07436860963034,Caudoviricetes,High-quality,Prevotella,temperate,IMG_VR
GCA_002763535.1@5_4,Prevotella intermedia,IMGVR_UViG_2825910664_000001|2825910664|2825910664|1344290-1394369,100.0,30,0,0,6560,6531,50080,2.92e-07,60.0,42.903354632587856,Caudoviricetes,High-quality,Prevotella intermedia,temperate,IMG_VR
GCA_002763535.1@5_4,Prevotella intermedia,IMGVR_UViG_2825903561_000001|2825903561|2825903561|306351-356912,100.0,30,0,0,9553,9524,50562,2.92e-07,60.0,42.911672797753255,Caudoviricetes,High-quality,Prevotella intermedia,temperate,IMG_VR
GCA_002763535.1@5_4,Prevotella intermedia,IMGVR_UViG_3300019477_000053|3300019477|Ga0197716_100017,100.0,30,0,0,21700,21671,58188,2.92e-07,60.0,40.52897504640132,Caudoviricetes,Complete,Prevotella,virulent,IMG_VR
GCA_002763535.1@5_4,Prevotella intermedia,IMGVR_UViG_2874499349_000001|2874499349|2874499349|50467-102037,100.0,30,0,0,43113,43142,51571,2.92e-07,60.0,43.22778305636889,Caudoviricetes,High-quality,Prevotella intermedia,temperate,IMG_VR
GCA_002763535.1@5_4,Prevotella intermedia,IMGVR_UViG_2825927844_000001|2825927844|2825927845|1857532-1908120,100.0,30,0,0,41037,41066,50589,2.92e-07,60.0,42.91842100061278,Caudoviricetes,High-quality,Prevotella intermedia,temperate,IMG_VR
GCA_002763535.1@5_4,Prevotella intermedia,IMGVR_UViG_7000000366_000092|7000000366|SRS065278_LANL_scaffold_66260,100.0,30,0,0,39553,39582,46720,2.92e-07,60.0,42.63698630136986,Caudoviricetes,High-quality,Prevotella,virulent,IMG_VR
GCA_002763535.1@5_6,Prevotella intermedia,MGV-GENOME-0327944,100.0,30,0,0,41327,41356,43218,2.92e-07,60.0,43.53278726456569,Caudovirales,High-quality,Bacteroides vulgatus,virulent,MGV
GCA_002763535.1@5_6,Prevotella intermedia,MGV-GENOME-0353118,100.0,30,0,0,2704,2675,34635,2.92e-07,60.0,43.56575718204129,Caudovirales,Medium-quality,Bacteroides fragilis,virulent,MGV
GCA_002763535.1@5_6,Prevotella intermedia,MGV-GENOME-0313076,100.0,30,0,0,33351,33380,36792,2.92e-07,60.0,42.59078060447924,Caudovirales,Medium-quality,Parabacteroides distasonis,virulent,MGV
GCA_002763535.1@5_6,Prevotella intermedia,IMGVR_UViG_3300008515_000301|3300008515|Ga0115189_1000030|50311-95502,100.0,30,0,0,9361,9332,45192,2.92e-07,60.0,43.11382545583289,Caudoviricetes,High-quality,Prevotella,temperate,IMG_VR
GCA_002763535.1@5_6,Prevotella intermedia,IMGVR_UViG_3300008362_000172|3300008362|Ga0115107_100069|27990-68342,100.0,30,0,0,38813,38842,40353,2.92e-07,60.0,43.45897454959978,Caudoviricetes,High-quality,Prevotella,temperate,IMG_VR
GCA_002763535.1@5_6,Prevotella intermedia,IMGVR_UViG_3300008636_000155|3300008636|Ga0111420_100085|61064-107867,100.0,30,0,0,9883,9854,46804,2.92e-07,60.0,43.23134774805572,Caudoviricetes,High-quality,Prevotella,temperate,IMG_VR
GCA_002763535.1@5_6,Prevotella intermedia,IMGVR_UViG_3300006251_000178|3300006251|Ga0099392_100037|31684-79470,100.0,30,0,0,37048,37077,47787,2.92e-07,60.0,42.81917676355494,Caudoviricetes,High-quality,Prevotella,temperate,IMG_VR
GCA_002763535.1@5_6,Prevotella intermedia,IMGVR_UViG_3300007300_000203|3300007300|Ga0104843_100010|102456-144260,100.0,30,0,0,10189,10160,41805,2.92e-07,60.0,43.1024997009927,Caudoviricetes,High-quality,Prevotella,temperate,IMG_VR
GCA_002763535.1@5_6,Prevotella intermedia,IMGVR_UViG_3300006459_000203|3300006459|Ga0100222_100062|31656-80797,100.0,30,0,0,37048,37077,49142,2.92e-07,60.0,42.54405600097676,Caudoviricetes,High-quality,Prevotella,temperate,IMG_VR
GCA_002763535.1@5_6,Prevotella intermedia,IMGVR_UViG_3300006260_000156|3300006260|Ga0099518_100046|52850-98363,100.0,30,0,0,36068,36097,45514,2.92e-07,60.0,43.14936063628774,Caudoviricetes,High-quality,Prevotella,temperate,IMG_VR
GCA_002763535.1@5_9,Prevotella intermedia,IMGVR_UViG_3300045988_058211|3300045988|Ga0495776_132035,100.0,30,0,0,72122,72151,91261,2.92e-07,60.0,32.627299722773145,Caudoviricetes,High-quality,Prevotella,virulent,IMG_VR
GCA_002763535.1@5_9,Prevotella intermedia,IMGVR_UViG_3300011980_000004|3300011980|Ga0119777_1000092,100.0,30,0,0,72086,72115,96437,2.92e-07,60.0,32.41494447152027,Caudoviricetes,High-quality,Prevotella,virulent,IMG_VR
GCA_002763535.1@5_9,Prevotella intermedia,MGV-GENOME-0361688,100.0,30,0,0,23154,23125,93786,2.92e-07,60.0,32.562429360458914,,High-quality,Prevotella copri,virulent,MGV
GCA_002763535.1@5_9,Prevotella intermedia,SRS098626_a1_ct21772,100.0,30,0,0,60641,60612,98664,2.92e-07,60.0,32.95021487067218,CrAss-like,High-quality,Prevotella,virulent,CHVD
GCA_002763535.1@5_11,Prevotella intermedia,SRS149690_a1_ct18923_vs1,96.667,30,1,0,16214,16185,20350,7.11e-05,52.0,36.72727272727273,Microviridae,Medium-quality,Prevotella,virulent,CHVD
GCA_900157225.1@2_3,Porphyromonas gingivalis,IMGVR_UViG_2531839003_000001|2531839003|2531840682|878-52163,100.0,29,0,0,32119,32091,51286,1.15e-06,58.0,52.12533634910111,Caudoviricetes,High-quality,Porphyromonas gingivalis,temperate,IMG_VR
GCA_002763745.1@12_10,Prevotella intermedia,IMGVR_UViG_3300045988_098293|3300045988|Ga0495776_015574,100.0,30,0,0,9396,9367,45420,2.92e-07,60.0,42.54953764861295,Caudoviricetes,Complete,Prevotella,virulent,IMG_VR
GCA_002763745.1@12_10,Prevotella intermedia,SAMEA2738138_b1_ct9,100.0,30,0,0,3194,3223,45365,2.92e-07,60.0,42.56144604871597,Siphoviridae,High-quality,Prevotella,virulent,CHVD
GCA_002763745.1@12_12,Prevotella intermedia,MGV-GENOME-0230253,100.0,30,0,0,17378,17349,33365,2.92e-07,60.0,47.3849842649483,Caudovirales,Medium-quality,Bacteroides oleiciplenus,virulent,MGV
GCA_002763745.1@12_12,Prevotella intermedia,IMGVR_UViG_3300006678_000010|3300006678|Ga0100058_100198,100.0,30,0,0,10012,10041,56619,2.92e-07,60.0,43.23283703350466,Caudoviricetes,Medium-quality,Prevotella,virulent,IMG_VR
GCA_002763745.1@12_12,Prevotella intermedia,SRS144512_a1_ct20284_vs01,100.0,30,0,0,10674,10645,28879,2.92e-07,60.0,47.65054191627134,Caudovirales,Low-quality,-,virulent,CHVD
GCA_002763745.1@12_12,Prevotella intermedia,SRS143354_a1_ct6378_vs01,100.0,30,0,0,18556,18527,34850,2.92e-07,60.0,46.6829268292683,Caudovirales,Medium-quality,Prevotella,virulent,CHVD
GCA_002763745.1@12_12,Prevotella intermedia,SRS104704_a1_ct16072_vs1,100.0,30,0,0,24274,24245,43380,2.92e-07,60.0,44.54817888427847,Myoviridae,Medium-quality,Prevotella,virulent,CHVD
GCA_002763745.1@12_12,Prevotella intermedia,SRS018513_a1_ct23062_vs1,100.0,30,0,0,9407,9378,14039,2.92e-07,60.0,49.76850203005912,Myoviridae,Low-quality,Prevotella,virulent,CHVD
GCA_002763745.1@12_12,Prevotella intermedia,SRS018479_a1_ct263_vs1,100.0,30,0,0,225,196,22788,2.92e-07,60.0,44.46638581709672,Podoviridae,Low-quality,Prevotella,virulent,CHVD
GCA_002763745.1@12_4,Prevotella intermedia,IMGVR_UViG_3300011982_000015|3300011982|Ga0119773_1002176,93.333,30,2,0,2862,2891,6265,0.017,44.1,36.72785315243416,Microviridae,Complete,Prevotella,virulent,IMG_VR
GCA_000271945.1@5_1,Porphyromonas gingivalis,IMGVR_UViG_2855585092_000002|2855585092|2855585172|3283-47269,100.0,30,0,0,7319,7290,43987,2.92e-07,60.0,50.48764407665901,Caudoviricetes,High-quality,Porphyromonas gingivalis,temperate,IMG_VR
GCA_000271945.1@5_1,Porphyromonas gingivalis,IMGVR_UViG_2846829876_000002|2846829876|2846829876|620851-664599,100.0,30,0,0,6093,6064,43749,2.92e-07,60.0,50.54515531783584,Caudoviricetes,High-quality,Porphyromonas gingivalis,temperate,IMG_VR
GCA_000271945.1@5_2,Porphyromonas gingivalis,IMGVR_UViG_2531839003_000001|2531839003|2531840682|878-52163,100.0,30,0,0,16847,16876,51286,2.92e-07,60.0,52.12533634910111,Caudoviricetes,High-quality,Porphyromonas gingivalis,temperate,IMG_VR
GCA_000271945.1@5_4,Porphyromonas gingivalis,IMGVR_UViG_2600255045_000002|2600255045|2600278965|1087-49872,96.552,29,1,0,9111,9083,48786,0.000281,50.1,49.91800926495306,Caudoviricetes,High-quality,Porphyromonas gingivalis,temperate,IMG_VR
GCA_000271945.1@5_4,Porphyromonas gingivalis,IMGVR_UViG_2846822444_000001|2846822444|2846822444|1411026-1458836,96.552,29,1,0,7577,7549,47811,0.000281,50.1,50.235301499654895,Caudoviricetes,High-quality,Porphyromonas gingivalis,temperate,IMG_VR
GCA_000271945.1@5_4,Porphyromonas gingivalis,IMGVR_UViG_2855585092_000002|2855585092|2855585172|3283-47269,96.552,29,1,0,40522,40550,43987,0.000281,50.1,50.48764407665901,Caudoviricetes,High-quality,Porphyromonas gingivalis,temperate,IMG_VR
GCA_000271945.1@5_4,Porphyromonas gingivalis,IMGVR_UViG_2846820306_000001|2846820306|2846820306|552118-592473,96.552,29,1,0,36806,36834,40356,0.000281,50.1,50.44850827634056,Caudoviricetes,High-quality,Porphyromonas gingivalis,temperate,IMG_VR
GCA_000271945.1@5_4,Porphyromonas gingivalis,IMGVR_UViG_2571042235_000001|2571042235|2571059602|13605-56115,96.552,29,1,0,39045,39073,42511,0.000281,50.1,50.859777469360864,Caudoviricetes,High-quality,Porphyromonas gingivalis,temperate,IMG_VR
GCA_000271945.1@5_4,Porphyromonas gingivalis,IMGVR_UViG_3300045988_183125|3300045988|Ga0495776_172817,96.552,29,1,0,39973,40001,43617,0.000281,50.1,50.37943920948255,Caudoviricetes,High-quality,Porphyromonas,temperate,IMG_VR
GCA_000271945.1@5_6,Porphyromonas gingivalis,MGV-GENOME-0211214,96.667,30,1,0,10489,10518,29957,7.11e-05,52.0,49.77801515505558,Caudovirales,Medium-quality,Bacteroides ovatus,virulent,MGV
GCA_000739415.1@20_5,Porphyromonas gingivalis,TemPhD_cluster_26955,100.0,30,0,0,14175,14146,48785,2.92e-07,60.0,48.87362918929999,Caudovirales,High-quality,Porphyromonas gulae,temperate,TEMPHD
GCA_021406625.1@5_1,Porphyromonas gingivalis,IMGVR_UViG_2858652038_000001|2858652038|2858652105|9513-66683,100.0,30,0,0,16349,16320,57171,2.92e-07,60.0,51.34596211365903,Caudoviricetes,High-quality,Porphyromonas gingivalis,temperate,IMG_VR
GCA_021406625.1@5_2,Porphyromonas gingivalis,MGV-GENOME-0211214,100.0,30,0,0,9713,9684,29957,2.92e-07,60.0,49.77801515505558,Caudovirales,Medium-quality,Bacteroides ovatus,virulent,MGV
GCA_021406625.1@5_6,Porphyromonas gingivalis,Station85_MES_COMBINED_FINAL_NODE_4420_length_12877_cov_36.515130,90.0,30,3,0,7214,7185,12877,4.2,36.2,54.65558748155627,Caudovirales,Low-quality,Pseudomonas syringae,temperate,GOV2
GCA_021406625.1@5_9,Porphyromonas gingivalis,MGV-GENOME-0211214,93.333,30,2,0,13574,13603,29957,0.017,44.1,49.77801515505558,Caudovirales,Medium-quality,Bacteroides ovatus,virulent,MGV
GCA_002892575.1@5_5,Porphyromonas gingivalis,TemPhD_cluster_26955,100.0,30,0,0,14146,14175,48785,2.92e-07,60.0,48.87362918929999,Caudovirales,High-quality,Porphyromonas gulae,temperate,TEMPHD
GCA_014844355.1@14_8,Flavobacterium columnare,Station191_SUR_ALL_assembly_NODE_18_length_111890_cov_446.688988,96.552,29,1,0,79274,79302,111890,0.000281,50.1,33.848422557869334,Caudovirales,Medium-quality,Cellulophaga baltica,virulent,GOV2
GCA_014844355.1@14_8,Flavobacterium columnare,Station188_DCM_ALL_assembly_NODE_2728_length_22965_cov_7.986469,96.552,29,1,0,22930,22958,22965,0.000281,50.1,29.97605051164816,Caudovirales,Low-quality,Clostridioides difficile,virulent,GOV2
