operon_id,type,subtype,length
GCA_027627475.1@14,Unknown,,9325
GCA_027627475.1@66,I,I-C,12783
GCA_027658735.1@14,V,V-F,3878
GCA_027658735.1@3,II,II-A,8357
GCA_027658805.1@4,I,I-C,11031
GCA_027658925.1@1,I,I-E,13550
GCA_027658975.1@5,II,II-A,7210
GCA_027658985.1@5,II,II-A,7210
GCA_027659105.1@5,I,I-E,12022
GCA_027659265.1@6,II,II-A,7210
GCA_027659285.1@5,II,II-A,7210
GCA_027659315.1@5,II,II-A,7210
GCA_027659405.1@6,I,I-E,11945
GCA_027659425.1@4,I,I-G,11061
GCA_027659465.1@12,II,II-A,8291
GCA_027659465.1@8,V,V-F,2751
GCA_027659485.1@6,I,I-E,11823
GCA_027659505.1@3,II,II-A,8291
GCA_027659505.1@9,V,V-F,3878
GCA_027659525.1@11,V,V-F,3878
GCA_027659525.1@5,II,II-A,8291
GCA_027659585.1@6,I,I-E,11945
GCA_027659605.1@11,V,V-F,3878
GCA_027659605.1@3,II,II-A,8291
GCA_027659645.1@14,V,V-F,2751
GCA_027659645.1@3,II,II-A,8291
GCA_027659655.1@3,V,V-F,3878
GCA_027659815.1@4,I,I-G,11061
GCA_027659865.1@2,I,I-C,13724
GCA_027659965.1@5,I,I-G,11061
GCA_027660105.1@2,I,I-C,13724
GCA_027660245.1@5,I,I-E,12647
GCA_027660465.1@1,II,II-A,6292
GCA_027660645.1@4,I,I-C,6593
GCA_027660695.1@8,I,I-E,10857
GCA_027660715.1@1,I,I-C,9960
GCA_027661225.1@1,II,II-A,10403
GCA_027661305.1@15,I,I-C,13827
GCA_027661365.1@4,II,II-A,6522
GCA_027661415.1@8,III,III-B,14156
GCA_027661465.1@6,II,II-A,8378
GCA_027661495.1@1,I,I-C,5655
GCA_027661755.1@3,I,I-C,6325
GCA_027661785.1@24,I,I-C,9191
GCA_027661785.1@7,I,I-E,9839
GCA_027661805.1@15,I,I-C,9256
GCA_027661805.1@4,I,I-E,9839
GCA_027661945.1@22,I,I-C,21261
GCA_027662045.1@14,I,I-E,7711
GCA_027662045.1@4,III,III-A,19214
GCA_027662085.1@15,I,I-C,17416
GCA_027662085.1@5,III,III-A,9975
GCA_027662095.1@1,III,III-A,9993
GCA_027662095.1@16,II,II-A,6717
GCA_027662095.1@26,I,I-B,12484
GCA_027662245.1@3,II,II-A,6620
GCA_027662265.1@14,III,III-D,15621
GCA_027662265.1@7,II,II-A,5237
GCA_027662365.1@5,I,I-A,10005
GCA_027662445.1@4,I,I-E,10886
GCA_027662465.1@4,II,II-A,7663
GCA_027662505.1@21,I,I-C,12933
GCA_027662505.1@28,I,I-C,12380
GCA_027662525.1@16,I,I-C,11254
GCA_027662525.1@19,III,III-D,15010
GCA_027662535.1@3,I,I-C,11074
GCA_027662565.1@8,II,II-A,8771
GCA_027662605.1@16,I,I-C,9563
GCA_027662625.1@18,I,I-G,14173
GCA_027662635.1@12,I,I-C,8903
GCA_027662635.1@6,II,II-A,8279
GCA_027662645.1@20,I,I-C,21192
GCA_027662665.1@5,Unknown,,4067
GCA_027662725.1@15,I,I-C,8903
GCA_027662725.1@6,II,II-A,8279
GCA_027662745.1@6,Unknown,,2030
GCA_027662745.1@7,I,I-C,10431
GCA_027662765.1@14,III,III-A,7560
GCA_027662765.1@4,I,I-C,11298
GCA_027662775.1@6,Unknown,,2030
GCA_027662775.1@7,I,I-C,10431
GCA_027662785.1@20,I,I-C,21192
GCA_027662855.1@6,Unknown,,2030
GCA_027662855.1@7,I,I-C,10431
GCA_027662895.1@16,III,III-A,7560
GCA_027662895.1@29,I,I-C,11298
GCA_027662985.1@4,I,I-G,11061
GCA_027663125.1@4,I,I-G,11061
GCA_027663145.1@4,I,I-G,11061
GCA_027663245.1@2,I,I-G,10412
GCA_027663265.1@2,I,I-G,11826
GCA_027663405.1@5,I,I-C,7383
GCA_027663425.1@17,Unknown,,6216
GCA_027663425.1@18,Unknown,,4860
GCA_027663425.1@8,III,III-A,12604
GCA_027663445.1@4,Unknown,,5940
GCA_027663445.1@8,I,I-C,9333
GCA_027663465.1@4,II,II-A,5541
GCA_027663525.1@18,V,V-A,4655
GCA_027663525.1@5,II,II-A,4756
GCA_027663525.1@6,V,V-F,2072
GCA_027663545.1@8,I,I-B,16003
GCA_027663565.1@8,I,I-B,16003
GCA_027663765.1@5,II,II-A,7426
GCA_027663825.1@16,Unknown,,2228
GCA_027663825.1@18,I,I-C,12349
GCA_027663905.1@1,V,V-A,6722
GCA_027663965.1@4,III,III-A,10351
GCA_027664005.1@4,II,II-A,10252
GCA_027664025.1@28,IV,IV-D,5030
GCA_027664025.1@8,II,II-A,5712
GCA_027664045.1@4,II,II-A,8336
GCA_027664055.1@7,I,I-G,10441
GCA_027664155.1@1,II,II-A,2438
GCA_027664185.1@5,Unknown,,3273
GCA_027664225.1@7,I,I-C,12957
GCA_027664255.1@7,I,I-A,4342
GCA_027664255.1@8,I,I-A,9595
GCA_027664305.1@14,I,I-C,11353
GCA_027664305.1@7,I,I-E,9899
GCA_027664325.1@16,II,II-A,2841
GCA_027664325.1@4,I,I-C,10071
GCA_027664335.1@3,I,I-C,10605
GCA_027664355.1@3,I,I-G,13945
GCA_027664375.1@3,I,I-C,10099
GCA_027664405.1@1,I,I-C,11856
GCA_027664405.1@17,Unknown,,1651
GCA_027664425.1@8,Unknown,,1651
GCA_027664445.1@7,I,I-G,13872
GCA_027664485.1@21,Unknown,,1665
GCA_027664575.1@2,I,I-B,9923
GCA_027664585.1@2,I,I-B,9923
GCA_027664745.1@6,I,I-G,11472
GCA_027664775.1@3,I,I-C,9008
GCA_027664805.1@6,Unknown,,766
GCA_027664865.1@16,I,I-C,8533
GCA_027664865.1@7,Unknown,,1799
GCA_027664925.1@1,II,II-A,3381
GCA_027665025.1@16,II,II-A,3381
GCA_027665055.1@5,II,II-A,8963
GCA_027665105.1@4,III,III-A,7309
GCA_027665145.1@19,I,I-C,10270
GCA_027665145.1@27,Unknown,,1893
GCA_027665145.1@8,V,V-F,3013
GCA_027665245.1@5,I,I-C,12155
GCA_027665265.1@11,I,I-C,9129
GCA_027665265.1@7,II,II-A,6499
GCA_027665275.1@6,I,I-C,12441
GCA_027665355.1@2,II,II-A,6483
GCA_027665385.1@3,I,I-C,10935
GCA_027665525.1@1,I,I-C,6557
GCA_027665525.1@12,I,I-A,4754
GCA_027665565.1@16,III,III-A,10669
GCA_027665565.1@6,I,I-A,5006
GCA_027665585.1@24,I,I-C,10872
GCA_027665585.1@34,I,I-F,9936
GCA_027665635.1@12,I,I-C,9139
GCA_027665635.1@5,II,II-A,5076
GCA_027665665.1@22,I,I-E,19351
GCA_027665705.1@5,II,II-A,9516
GCA_027665805.1@11,I,I-B,6344
GCA_027665805.1@3,III,III-A,16902
GCA_027665825.1@11,II,II-A,7639
GCA_027665825.1@3,Unknown,,1856
GCA_027665835.1@30,I,I-F,10588
GCA_027665835.1@47,I,I-C,10872
GCA_027665885.1@14,I,I-C,14372
GCA_027665885.1@5,I,I-A,7405
GCA_027665925.1@11,I,I-F,14296
GCA_027665925.1@4,III,III-A,11784
GCA_027665985.1@6,I,I-C,8727
GCA_027666085.1@5,I,I-B,8895
GCA_027666085.1@6,Unknown,,2144
GCA_027666095.1@3,I,I-B,10178
GCA_027666145.1@15,Unknown,,2704
GCA_027666145.1@6,Unknown,,599
GCA_027666145.1@7,II,II-A,6450
GCA_027666165.1@6,II,II-A,5705
GCA_027666175.1@6,II,II-A,5705
GCA_027666245.1@6,II,II-A,7551
GCA_027666305.1@6,I,I-B,5491
GCA_027666355.1@6,I,I-B,5491
GCA_027666385.1@21,I,I-C,13200
GCA_027666385.1@27,I,I-C,12380
GCA_027666415.1@4,I,I-B,18649
GCA_027666495.1@7,II,II-A,9945
GCA_027666585.1@4,I,I-C,11317
GCA_027666665.1@6,II,II-A,1200
GCA_027666745.1@22,Unknown,,2596
GCA_027666745.1@4,II,II-A,8029
GCA_027666755.1@3,III,III-A,11392
GCA_027666845.1@1,V,V-A,11113
GCA_027666845.1@8,I,I-A,1737
GCA_027666855.1@6,II,II-A,6482
GCA_027666885.1@1,I,I-C,12551
GCA_027666925.1@3,I,I-B,13214
GCA_027666925.1@9,I,I-C,10799
GCA_027666945.1@1,I,I-G,8435
GCA_027667005.1@1,I,I-C,15718
GCA_027667025.1@2,I,I-C,17081
GCA_027667065.1@22,Unknown,,5202
GCA_027667105.1@6,II,II-A,8810
GCA_027667165.1@11,I,I-E,13050
GCA_027667225.1@4,V,V-F1,2737
GCA_027667355.1@3,I,I-G,11042
GCA_027667405.1@21,I,I-E,6667
GCA_027667405.1@4,I,I-E,9578
GCA_027667425.1@4,II,II-A,10402
GCA_027667435.1@6,II,II-A,6767
GCA_027667455.1@2,I,I-G,10898
GCA_027667525.1@3,I,I-B,13702
GCA_027667525.1@9,I,I-C,10799
GCA_027667545.1@1,I,I-G,10127
GCA_027667565.1@20,I,I-E,7155
GCA_027667715.1@7,I,I-C,11371
GCA_027667855.1@21,I,I-E,7155
GCA_027667865.1@6,I,I-E,12316
GCA_027667925.1@6,I,I-C,13563
GCA_027667945.1@20,Unknown,,2664
GCA_027668025.1@7,I,I-C,11301
GCA_027668035.1@22,III,III-A,13677
GCA_027668035.1@3,I,I-B,11134
GCA_027668035.1@30,V,V-F,6625
GCA_027668055.1@11,I,I-C,10183
GCA_027668085.1@33,III,III-A,13979
GCA_027668085.1@39,Unknown,,3247
GCA_027668245.1@18,Unknown,,2753
GCA_027668245.1@6,I,I-C,9971
GCA_027668465.1@7,I,I-C,9750
GCA_027668465.1@8,I,I-E,13924
GCA_027668505.1@15,II,II-A,5042
GCA_027668515.1@15,I,I-A,4911
GCA_027668515.1@4,I,I-C,8345
GCA_027668545.1@6,V,V-A,6219
GCA_027668665.1@3,I,I-E,10973
GCA_027668845.1@18,II,II-A,6067
GCA_027668845.1@5,III,III-A,10939
GCA_027668945.1@1,II,II-A,7867
GCA_027668955.1@23,II,II-A,8445
GCA_027668955.1@34,Unknown,,3503
GCA_027668955.1@45,V,V-A,6549
GCA_027668955.1@5,Unknown,,3659
GCA_027668995.1@7,I,I-C,10789
GCA_027669065.1@9,III,III-D,13454
GCA_027669125.1@4,I,I-E,12884
GCA_027669155.1@1,I,I-C,11920
GCA_027669155.1@7,Unknown,,6681
GCA_027669395.1@12,I,I-C,10405
GCA_027669435.1@6,I,I-B,10245
GCA_027669555.1@13,II,II-A,5341
GCA_027669555.1@7,III,III-D,17773
GCA_027669585.1@6,II,II-A,6529
GCA_027669625.1@30,I,I-C,9152
GCA_027669625.1@7,I,I-B,10532
GCA_027669645.1@18,III,III-A,10347
GCA_027669645.1@9,II,II-A,6331
GCA_027669665.1@17,I,I-C,8458
GCA_027669685.1@3,I,I-C,10659
GCA_027669685.1@5,II,II-A,7953
GCA_027669725.1@6,II,II-A,10665
GCA_027669735.1@22,I,I-G,14248
GCA_027669785.1@17,II,II-A,8175
GCA_027669785.1@8,I,I-E,8350
GCA_027669815.1@4,II,II-A,9599
GCA_027669885.1@6,Unknown,,4418
GCA_027670005.1@2,I,I-A,3155
GCA_027670045.1@16,II,II-A,7965
GCA_027670045.1@7,II,II-A,7732
GCA_027670145.1@7,I,I-G,12845
GCA_027670265.1@3,I,I-G,15016
GCA_027670275.1@9,I,I-E,11651
GCA_027670365.1@13,I,I-E,23985
GCA_027670365.1@15,III,III-A,9332
GCA_027670405.1@3,I,I-C,11595
GCA_027670485.1@3,I,I-C,11729
GCA_027670545.1@17,II,II-A,8109
GCA_027670545.1@4,V,V-F,2005
GCA_027670565.1@2,I,I-F,16979
GCA_027670565.1@3,I,I-A,6733
GCA_027670585.1@17,III,III-A,10907
GCA_027670585.1@9,II,II-A,1756
GCA_027670685.1@7,Unknown,,3571
GCA_027670855.1@8,I,I-C,10644
GCA_027670855.1@9,Unknown,,2228
GCA_027670865.1@19,II,II-A,4431
GCA_027670865.1@6,V,V-A,4513
GCA_027670945.1@6,I,I-C,9417
GCA_027670965.1@2,I,I-C,9136
GCA_027671005.1@6,I,I-C,7199
GCA_027671015.1@3,I,I-C,10550
GCA_027671045.1@15,I,I-A,4820
GCA_027671045.1@4,I,I-C,8147
GCA_027671065.1@23,I,I-C,9854
GCA_027671065.1@8,V,V-F,2202
GCA_027671185.1@3,I,I-C,11692
GCA_027671245.1@9,II,II-A,6777
GCA_027671265.1@4,I,I-C,9422
GCA_027671265.1@8,II,II-A,9329
GCA_027671325.1@1,I,I-C,9422
GCA_027671335.1@1,II,II-A,6122
GCA_027671445.1@6,I,I-A,1737
GCA_027671505.1@14,III,III-D,8880
GCA_027671505.1@6,I,I-A,1737
GCA_027671795.1@3,I,I-C,10086
GCA_027671825.1@11,I,I-E,7252
GCA_027671825.1@18,I,I-A,2358
GCA_027671825.1@5,II,II-A,8394
GCA_027671995.1@6,I,I-C,20367
GCA_027672025.1@2,III,III-D,16892
GCA_027672295.1@4,II,II-A,9199
GCA_027672295.1@8,I,I-C,8752
GCA_027672335.1@1,I,I-C,8752
GCA_027672335.1@11,II,II-A,9199
GCA_027672425.1@1,I,I-E,9745
GCA_027672425.1@10,III,III-A,8551
GCA_027672605.1@3,II,II-A,7130
GCA_027673645.1@6,I,I-C,11898
GCA_027673665.1@8,I,I-C,16187
GCA_027673805.1@1,I,I-C,12980
GCA_027673805.1@13,Unknown,,2441
GCA_027673825.1@8,I,I-C,16184
GCA_027674115.1@8,I,I-C,16187
GCA_027674365.1@1,II,II-A,6456
GCA_027674485.1@10,V,V-F,2935
GCA_027674505.1@15,I,I-C,12363
GCA_027674545.1@5,II,II-A,7820
GCA_027674725.1@1,I,I-F,21123
GCA_027674755.1@7,I,I-C,12363
GCA_027674825.1@14,I,I-G,9695
GCA_027674825.1@6,V,V-F,4334
GCA_027674835.1@7,I,I-C,10423
GCA_027674845.1@2,I,I-C,8404
GCA_027674905.1@1,I,I-F,21123
GCA_027674925.1@12,II,II-A,10802
GCA_027674925.1@8,V,V-F,4379
GCA_027674985.1@16,Unknown,,1276
GCA_027674985.1@18,II,II-A,7100
GCA_027674985.1@8,V,V-F,4379
GCA_027675005.1@4,II,II-A,8163
GCA_027675035.1@15,V,V-F,4379
GCA_027675035.1@4,II,II-A,10867
GCA_027675045.1@15,V,V-F,4334
GCA_027675045.1@3,I,I-G,9750
GCA_027675105.1@1,V,V-F,4379
GCA_027675205.1@1,I,I-B,10144
GCA_027675275.1@10,V,V-F,1827
GCA_027675275.1@3,II,II-A,8342
GCA_027675385.1@1,I,I-F,21123
GCA_027675445.1@1,II,II-A,2031
GCA_027675485.1@2,I,I-E,13665
GCA_027675505.1@7,I,I-G,14522
GCA_027675585.1@6,II,II-A,7794
GCA_027675705.1@7,I,I-G,14522
GCA_027675785.1@14,II,II-A,6842
GCA_027675785.1@4,I,I-E,11615
GCA_027675885.1@27,I,I-E,11615
GCA_027675885.1@5,II,II-A,6842
GCA_027675905.1@6,II,II-A,7331
GCA_027676485.1@16,II,II-A,6842
GCA_027676485.1@4,I,I-E,11615
GCA_027676805.1@9,I,I-B,8984
GCA_027676865.1@2,I,I-B,12513
GCA_027676925.1@3,I,I-C,11285
GCA_027676955.1@17,I,I-B,11094
GCA_027676955.1@7,V,V-F,1976
GCA_027677065.1@5,I,I-A,4103
GCA_027677245.1@7,I,I-A,4103
GCA_027677485.1@6,II,II-A,4683
GCA_027678265.1@14,I,I-C,15691
GCA_027678285.1@3,II,II-A,6929
GCA_027679015.1@15,I,I-C,15626
GCA_027679075.1@3,I,I-C,12297
GCA_027679205.1@14,I,I-C,9833
GCA_027679205.1@5,Unknown,,2137
GCA_027679365.1@7,II,II-A,4683
GCA_027679375.1@4,I,I-C,9833
GCA_027679625.1@4,II,II-A,10291
GCA_027679645.1@1,Unknown,,1702
GCA_027679765.1@1,II,II-A,7363
GCA_027679795.1@14,I,I-C,9833
GCA_027679795.1@6,Unknown,,2137
GCA_027680335.1@6,I,I-C,9987
GCA_027680505.1@42,I,I-C,10332
GCA_027680505.1@8,III,III-A,10288
GCA_027680525.1@14,I,I-B,10738
GCA_027680565.1@5,II,II-A,12035
GCA_027680685.1@7,II,II-A,7716
GCA_027680705.1@5,I,I-C,11331
GCA_027680725.1@4,I,I-C,16017
GCA_027680745.1@17,I,I-A,3232
GCA_027680745.1@22,III,III-A,3808
GCA_027680745.1@24,III,III-D,14822
GCA_027680745.1@9,II,II-A,6620
GCA_027680825.1@11,Unknown,,2271
GCA_027680825.1@9,III,III-A,14854
GCA_027680845.1@18,II,II-A,7293
GCA_027680845.1@7,I,I-A,7808
GCA_027680865.1@6,II,II-A,1200
GCA_027680885.1@8,II,II-A,9414
GCA_027680925.1@6,II,II-A,1200
GCA_027680985.1@6,I,I-B,15733
GCA_027680985.1@8,Unknown,,3235
GCA_027680995.1@4,I,I-C,11061
GCA_027681025.1@16,Unknown,,4885
GCA_027681025.1@24,III,III-A,12300
GCA_027681025.1@8,Unknown,,5909
GCA_027681045.1@15,I,I-E,13635
GCA_027681055.1@4,III,III-A,9090
GCA_027681055.1@8,I,I-E,11140
GCA_027681145.1@6,II,II-A,9255
GCA_027681165.1@12,I,I-F,12222
GCA_027681165.1@4,I,I-C,16132
GCA_027681185.1@1,I,I-E,10251
GCA_027681225.1@11,I,I-B,15473
GCA_027681225.1@2,I,I-B,30517
GCA_027681325.1@1,I,I-E,11342
GCA_027681325.1@8,III,III-A,7902
GCA_027681365.1@1,I,I-E,11342
GCA_027681365.1@8,III,III-A,7902
GCA_027681405.1@4,II,II-A,7785
GCA_027681465.1@10,Unknown,,2937
GCA_027681485.1@7,II,II-A,9715
GCA_027681565.1@10,I,I-E,16054
GCA_027681625.1@12,I,I-E,9839
GCA_027681635.1@7,Unknown,,4901
GCA_027681695.1@7,II,II-A,6230
GCA_027681725.1@10,I,I-B,5000
GCA_027681725.1@22,III,III-A,9396
GCA_027681735.1@10,I,I-E,16054
GCA_027681765.1@11,I,I-C,11617
GCA_027681765.1@4,I,I-C,10031
GCA_027681795.1@25,III,III-A,8518
GCA_027681795.1@56,I,I-B,11673
GCA_027681805.1@4,I,I-E,10006
GCA_027681965.1@31,I,I-C,11374
GCA_027682025.1@32,I,I-C,11374
GCA_027682045.1@15,I,I-C,8679
GCA_027682045.1@4,I,I-E,10452
GCA_027682065.1@1,II,II-A,7542
GCA_027682085.1@5,I,I-B,12142
GCA_027682135.1@7,I,I-A,1805
GCA_027682165.1@7,II,II-A,9095
GCA_027682225.1@4,II,II-A,1404
GCA_027682245.1@7,II,II-A,6028
GCA_027682305.1@3,I,I-E,12257
GCA_027682325.1@16,III,III-A,7738
GCA_027682325.1@26,I,I-B,10553
GCA_027682365.1@5,II,II-A,9790
GCA_027682395.1@1,I,I-C,9189
GCA_027682425.1@7,I,I-B,10435
GCA_027682435.1@4,I,I-G,11061
GCA_027682485.1@22,I,I-C,17512
GCA_027682485.1@32,Unknown,,384
GCA_027682585.1@8,I,I-E,10441
GCA_027682665.1@3,I,I-C,10285
GCA_027682675.1@7,I,I-C,10320
GCA_027682715.1@3,II,II-A,6067
GCA_027682745.1@3,II,II-A,8757
GCA_027682765.1@1,I,I-C,11054
GCA_027682765.1@3,I,I-C,9408
GCA_027682805.1@14,I,I-C,8933
GCA_027682805.1@2,I,I-C,9386
GCA_027682855.1@2,I,I-C,12295
GCA_027682905.1@6,I,I-C,10966
GCA_027683065.1@1,II,II-A,6959
GCA_027683125.1@8,I,I-C,10060
GCA_027683205.1@8,I,I-C,9789
GCA_027683215.1@15,I,I-C,9919
GCA_027683505.1@6,I,I-C,11989
GCA_027683535.1@17,II,II-A,8175
GCA_027683535.1@8,I,I-E,8350
GCA_027683585.1@5,III,III-A,18759
GCA_027683735.1@3,I,I-C,11269
GCA_027683805.1@3,III,III-A,18864
GCA_027683945.1@4,I,I-E,8001
GCA_027683955.1@13,II,II-A,8118
GCA_027683965.1@6,I,I-B,10479
GCA_027684005.1@6,I,I-C,4857
GCA_027684015.1@17,I,I-C,13354
GCA_027684045.1@13,II,II-A,6368
GCA_027684065.1@12,I,I-A,2402
GCA_027684065.1@33,I,I-B,10426
GCA_027684085.1@4,I,I-C,15790
GCA_027684115.1@2,III,III-A,10546
GCA_027684115.1@3,Unknown,,2343
GCA_027684185.1@5,I,I-C,10268
GCA_027684335.1@15,I,I-A,4510
GCA_027684335.1@21,I,I-F,2967
GCA_027684405.1@2,I,I-C,13284
GCA_027684445.1@6,II,II-A,8445
GCA_027684505.1@14,I,I-C,10417
GCA_027684505.1@5,Unknown,,2285
GCA_027684505.1@6,III,III-D,11088
GCA_027684585.1@5,II,II-A,8809
GCA_027684605.1@1,II,II-A,6662
GCA_027684655.1@5,I,I-C,13114
GCA_027684705.1@1,II,II-A,4873
GCA_027684705.1@13,II,II-A,6509
GCA_027684795.1@4,I,I-E,18188
GCA_027684825.1@1,III,III-B,9623
GCA_027684825.1@29,I,I-A,1360
GCA_027684825.1@35,I,I-C,10341
GCA_027684825.1@8,I,I-B,14460
GCA_027684845.1@4,I,I-E,18097
GCA_027684855.1@4,I,I-E,18097
GCA_027684885.1@7,I,I-C,8493
GCA_027684895.1@7,I,I-C,11446
GCA_027684925.1@7,I,I-C,6889
GCA_027684955.1@4,I,I-E,18159
GCA_027684985.1@1,I,I-C,8757
GCA_027685005.1@4,I,I-E,18097
GCA_027685025.1@6,I,I-E,14440
GCA_027685035.1@10,II,II-A,1416
GCA_027685065.1@4,I,I-E,18221
GCA_027685085.1@1,Unknown,,3572
GCA_027685085.1@10,III,III-B,11449
GCA_027685085.1@3,I,I-C,10646
GCA_027685085.1@7,VI,VI,4122
GCA_027685205.1@7,I,I-B,10501
GCA_027685215.1@23,I,I-C,8899
GCA_027685305.1@4,II,II-A,6489
GCA_027685305.1@5,I,I-E,13127
GCA_027685345.1@13,III,III-A,13327
GCA_027685345.1@26,II,II-A,8003
GCA_027685615.1@1,II,II-A,4746
GCA_027685615.1@11,III,III-A,2936
GCA_027685615.1@3,Unknown,,6721
GCA_027685665.1@12,I,I-A,2009
GCA_027685665.1@20,III,III-D,17725
GCA_027685665.1@4,III,III-A,2936
GCA_027685705.1@1,I,I-E,9941
GCA_027685755.1@6,I,I-E,12688
GCA_027685825.1@1,II,II-A,2922
GCA_027685985.1@1,II,II-A,2922
GCA_027686025.1@5,I,I-E,11098
GCA_027686085.1@14,I,I-C,9377
GCA_027686095.1@8,I,I-C,10286
GCA_027686165.1@1,II,II-A,6963
GCA_027686165.1@5,V,V-F,2005
GCA_027686185.1@10,I,I-G,12268
GCA_027686205.1@5,II,II-A,8812
GCA_027686215.1@4,I,I-C,13397
GCA_027686305.1@1,I,I-C,9764
GCA_027686385.1@20,II,II-A,6256
GCA_027686385.1@9,Unknown,,3444
GCA_027686395.1@3,I,I-C,10503
GCA_027686425.1@7,II,II-A,8812
GCA_027686505.1@1,I,I-C,9764
GCA_027686645.1@6,Unknown,,766
GCA_027686775.1@14,I,I-C,12628
GCA_027686825.1@1,II,II-A,7151
GCA_027686825.1@4,III,III-A,2193
GCA_027686825.1@5,Unknown,,6510
GCA_027686955.1@1,Unknown,,6510
GCA_027686955.1@3,II,II-A,7481
GCA_027686955.1@9,III,III-A,2127
GCA_027687405.1@1,II,II-A,6463
GCA_027687565.1@15,II,II-A,7539
GCA_027687565.1@3,I,I-C,9365
GCA_027687625.1@13,II,II-A,7377
GCA_027687625.1@23,III,III-A,11879
GCA_027687715.1@21,II,II-A,9737
GCA_027687715.1@4,I,I-C,8749
GCA_027687815.1@3,I,I-C,11142
GCA_027687875.1@5,II,II-A,7557
GCA_027687885.1@14,V,V-F,2258
GCA_027687915.1@5,Unknown,,2657
GCA_027688015.1@3,I,I-G,12631
GCA_027688055.1@33,I,I-C,11083
GCA_027688055.1@7,Unknown,,2141
GCA_027688055.1@9,III,III-D,11220
GCA_027688075.1@5,V,V-F,2259
GCA_027688115.1@8,I,I-G,12411
GCA_027688555.1@3,I,I-C,11535
GCA_027688575.1@1,II,II-A,8875
GCA_027688575.1@5,V,V-F,2005
GCA_027688615.1@6,II,II-A,6585
GCA_027688695.1@3,II,II-A,7773
GCA_027688755.1@4,II,II-A,9442
GCA_027688775.1@5,I,I-C,13016
GCA_027688885.1@19,III,III-A,11439
GCA_027688885.1@23,II,II-A,4750
GCA_027688885.1@26,I,I-C,22114
GCA_027688885.1@7,I,I-B,13048
GCA_027689445.1@1,I,I-C,13895
GCA_027689475.1@4,V,V-A,4357
GCA_027689515.1@7,I,I-C,10842
GCA_027689595.1@3,I,I-C,7532
GCA_027689715.1@5,II,II-A,9163
GCA_027689775.1@1,II,II-A,9113
GCA_027689935.1@3,I,I-C,14855
GCA_027689995.1@9,II,II-A,8435
GCA_027690015.1@7,II,II-A,7412
GCA_027690075.1@11,I,I-B,9006
GCA_027690105.1@1,II,II-A,9226
GCA_027690155.1@22,I,I-C,15003
GCA_027690405.1@1,I,I-C,14747
GCA_027690455.1@4,I,I-C,12157
GCA_027690475.1@4,I,I-G,11061
GCA_027690495.1@3,I,I-G,11615
GCA_027690515.1@5,I,I-C,15717
GCA_027690535.1@1,I,I-C,9941
GCA_027690615.1@6,I,I-C,14789
GCA_027690875.1@4,II,II-A,6184
GCA_027690895.1@6,II,II-A,5693
GCA_027690905.1@5,II,II-A,10129
GCA_027690995.1@4,I,I-E,10886
GCA_027691005.1@31,I,I-C,8965
GCA_027691385.1@1,I,I-E,13296
GCA_027691485.1@3,I,I-C,11137
GCA_027691525.1@8,I,I-C,9749
GCA_027691545.1@4,Unknown,,4151
GCA_027691625.1@17,I,I-C,10494
GCA_027691645.1@24,I,I-C,10494
GCA_027691645.1@5,Unknown,,2237
GCA_027691705.1@6,II,II-A,7107
GCA_027691725.1@23,II,II-A,6491
GCA_027691845.1@1,II,II-A,9792
GCA_027691865.1@19,III,III-B,10546
GCA_027691945.1@15,I,I-C,9859
GCA_027691945.1@4,I,I-B,7843
GCA_027691955.1@3,II,II-A,7115
GCA_027691975.1@7,I,I-C,12198
GCA_027692025.1@18,II,II-A,8097
GCA_027692025.1@8,III,III-A,10699
GCA_027692145.1@2,I,I-C,15609
GCA_027692165.1@8,Unknown,,795
GCA_027692185.1@5,III,III-A,12134
GCA_027692225.1@22,I,I-B,25261
GCA_027692225.1@31,II,II-A,11778
GCA_027692225.1@56,V,V-B1,10869
GCA_027692245.1@6,Unknown,,766
GCA_027692305.1@6,II,II-A,6550
GCA_027692425.1@5,I,I-C,6791
GCA_027692445.1@7,I,I-B,12877
GCA_027692465.1@14,II,II-A,6938
GCA_027692465.1@4,I,I-C,12910
GCA_027692525.1@5,I,I-C,6791
GCA_027692545.1@17,III,III-B,9355
GCA_027692585.1@7,I,I-E,12828
GCA_027692625.1@6,II,II-A,8710
GCA_027692665.1@10,I,I-B,11235
GCA_027692705.1@8,I,I-C,8800
GCA_027692745.1@4,Unknown,,2381
GCA_027692745.1@5,I,I-B,18156
GCA_027692785.1@6,I,I-C,11954
GCA_027692805.1@2,I,I-G,12628
GCA_027692815.1@2,I,I-C,10906
GCA_027692865.1@23,I,I-C,9330
GCA_027692875.1@1,I,I-B,6923
GCA_027693135.1@18,V,V-A,6408
GCA_027693135.1@7,II,II-A,1370
GCA_027693235.1@15,I,I-F_T,6599
GCA_027693235.1@19,I,I-C,8543
GCA_027693235.1@3,VI,VI,4783
GCA_027693345.1@8,II,II-A,8363
GCA_027693385.1@8,II,II-A,8363
GCA_027693465.1@5,I,I-C,12560
GCA_027693505.1@4,V,V-A,7805
GCA_027693505.1@8,V,V-F,1769
GCA_027693545.1@3,I,I-E,12106
GCA_027693685.1@5,I,I-C,14318
GCA_027693785.1@7,I,I-E,10456
GCA_027693805.1@30,I,I-C,11601
GCA_027693805.1@7,III,III-A,8760
GCA_027693945.1@6,II,II-A,6767
